Date,Open Price,Close Price,High Price,Low Price,Volume
2014-04-28,6685.69,6700.16,6720.33,6682.9,583114176
2014-04-29,6700.16,6769.91,6769.91,6700.1,658686720
2014-04-30,6769.91,6780.03,6794.88,6748.76,763879488
2014-05-01,6780.03,6808.87,6811.64,6773.69,635269440
2014-05-02,6808.87,6822.42,6838.17,6798.61,728494528
2014-05-06,6822.42,6798.56,6828.62,6785.32,727923712
2014-05-07,6798.56,6796.44,6799.34,6766.84,725687104
2014-05-08,6796.44,6839.25,6840.37,6796.44,811839552
2014-05-09,6839.25,6814.57,6839.42,6805.39,606466880
2014-05-12,6814.57,6851.75,6851.75,6814.57,557412480
2014-05-13,6851.75,6873.08,6877.39,6845.95,620644992
2014-05-14,6873.08,6878.49,6880.07,6854.02,523756224
2014-05-15,6878.49,6840.89,6894.88,6821.66,890326144
2014-05-16,6840.89,6855.81,6855.94,6813.5,976323840
2014-05-19,6855.81,6844.55,6862.2,6804.31,673120768
2014-05-20,6844.55,6802,6848.36,6792.51,677865728
2014-05-21,6802,6821.04,6821.04,6782.8,669813440
2014-05-22,6821.04,6820.56,6846.57,6810.19,542271168
2014-05-23,6820.56,6815.75,6825.53,6793.47,483463168
2014-05-27,6815.75,6844.94,6857.1,6815.37,582897664
2014-05-28,6844.94,6851.22,6855.83,6833.61,564512256
2014-05-29,6851.22,6871.29,6882.14,6848.06,394967488
2014-05-30,6871.29,6844.51,6874.33,6831.99,1164551552
2014-06-02,6844.51,6864.1,6874.38,6844.51,464262720
2014-06-03,6864.1,6836.3,6865.38,6817.96,492103072
2014-06-04,6836.3,6818.63,6840.6,6800.1,557748352
2014-06-05,6818.63,6813.49,6847,6795.27,615846848
2014-06-06,6813.49,6858.21,6862.91,6813.49,741278976
2014-06-09,6858.21,6875,6878.96,6857.7,379577568
2014-06-10,6875,6873.55,6875.24,6835.8,532278912
2014-06-11,6873.55,6838.87,6873.55,6825.24,666307008
2014-06-12,6838.87,6843.11,6853.18,6827.03,524709280
2014-06-13,6843.11,6777.85,6843.11,6758.15,625834688
2014-06-16,6777.85,6754.64,6779.4,6748.04,573574528
2014-06-17,6754.64,6766.77,6774.87,6736.11,572510976
2014-06-18,6766.77,6778.56,6799.59,6766.77,509302336
2014-06-19,6778.56,6808.11,6837.57,6778.56,563395136
2014-06-20,6808.11,6825.2,6840.62,6791.2,1016888960
2014-06-23,6825.2,6800.56,6829.76,6785.83,469144160
2014-06-24,6800.56,6787.07,6824.45,6776.8,571484544
2014-06-25,6787.07,6733.62,6787.07,6716.35,586910336
2014-06-26,6733.62,6735.12,6753.25,6701.59,902551360
2014-06-27,6735.12,6757.77,6767.63,6735.12,516986880
2014-06-30,6757.77,6743.94,6777.11,6730.45,614336448
2014-07-01,6743.94,6802.92,6805.9,6743.94,513045120
2014-07-02,6802.92,6816.37,6829.49,6796.61,479497952
2014-07-03,6816.37,6865.21,6866.56,6815.45,523958656
2014-07-04,6865.21,6866.05,6875.31,6856.35,329363552
2014-07-07,6866.05,6823.51,6866.37,6817.6,387937728
2014-07-08,6823.51,6738.45,6831.02,6738.45,660175232
2014-07-09,6738.45,6718.04,6740.82,6692.77,600885248
2014-07-10,6718.04,6672.37,6724.8,6643.62,764873472
2014-07-11,6672.37,6690.17,6696.1,6663.67,529996672
2014-07-14,6690.17,6746.14,6760.73,6690.17,468494688
2014-07-15,6746.14,6710.45,6764,6709.15,604327680
2014-07-16,6710.45,6784.67,6792.55,6710.45,610714432
2014-07-17,6784.67,6738.32,6784.67,6727.71,631292736
2014-07-18,6738.32,6749.45,6749.89,6690.9,584832064
2014-07-21,6749.45,6728.44,6753.42,6715.78,470501856
2014-07-22,6728.44,6795.34,6801.84,6728.44,537779520
2014-07-23,6795.34,6798.15,6822.65,6773.11,588953600
2014-07-24,6798.15,6821.46,6821.46,6767.33,541591296
2014-07-25,6821.46,6791.55,6830.77,6780.65,661619968
2014-07-28,6791.55,6788.07,6809.61,6761.77,528416416
2014-07-29,6788.07,6807.75,6833.67,6784.04,526963040
2014-07-30,6807.75,6773.44,6815.29,6758.24,692780416
2014-07-31,6773.44,6730.11,6797.09,6716.29,919565440
2014-08-01,6730.11,6679.18,6730.11,6624.72,690905472
2014-08-04,6679.18,6677.52,6715.56,6669.93,522832704
2014-08-05,6677.52,6682.48,6713.52,6671.46,512852256
2014-08-06,6682.48,6636.16,6682.48,6588.43,803798848
2014-08-07,6636.16,6597.37,6649.05,6589.78,565630080
2014-08-08,6597.37,6567.36,6597.37,6528.73,645423424
2014-08-11,6567.36,6632.82,6645.83,6567.36,494367008
2014-08-12,6632.82,6632.42,6643.7,6612.52,448281792
2014-08-13,6632.42,6656.68,6664.34,6625.98,527563552
2014-08-14,6656.68,6685.26,6694.64,6641.81,512629248
2014-08-15,6685.26,6689.08,6742.82,6685.25,545266432
2014-08-18,6689.08,6741.25,6745.72,6689.08,413053440
2014-08-19,6741.25,6779.31,6782.9,6740.65,459659904
2014-08-20,6779.31,6755.48,6781.23,6739.76,466210976
2014-08-21,6755.48,6777.66,6780.73,6752.7,423431040
2014-08-22,6777.66,6775.25,6784.63,6746.37,571522624
2014-08-26,6775.25,6822.76,6827.32,6775.25,538317696
2014-08-27,6822.76,6830.66,6830.66,6813.24,481233280
2014-08-28,6830.66,6805.8,6831.19,6796.86,498070080
2014-08-29,6805.8,6819.75,6828.92,6782.63,720978560
2014-09-01,6819.75,6825.31,6825.31,6798.33,403409024
2014-09-02,6825.31,6829.17,6849.28,6812.31,820231424
2014-09-03,6829.17,6873.58,6898.62,6826.73,674899712
2014-09-04,6873.58,6877.97,6904.86,6866.25,688898752
2014-09-05,6877.97,6855.1,6884.96,6829.1,596549824
2014-09-08,6855.1,6834.77,6855.1,6773.78,752266496
2014-09-09,6834.77,6829,6846.18,6812.5,578227456
2014-09-10,6829,6830.11,6847.79,6800.04,585612160
2014-09-11,6830.11,6799.62,6857.54,6764.86,648015488
2014-09-12,6799.62,6806.96,6832.16,6799.39,552974784
2014-09-15,6806.96,6804.21,6813.87,6771.69,529231776
2014-09-16,6804.21,6792.24,6804.34,6748.09,592887680
2014-09-17,6792.24,6780.9,6816.89,6780.9,596026688
2014-09-18,6780.9,6819.29,6822.6,6769.58,644480384
2014-09-19,6819.29,6837.92,6876,6819.29,1541957504
2014-09-22,6837.92,6773.63,6838.35,6766.89,673944768
2014-09-23,6773.63,6676.08,6777.27,6647.21,762690816
2014-09-24,6676.08,6706.27,6707.26,6651.98,793646016
2014-09-25,6706.27,6639.71,6726.4,6621.48,927460288
2014-09-26,6639.71,6649.39,6664,6615.12,588721472
2014-09-29,6649.39,6646.6,6653.94,6608.66,564786560
2014-09-30,6646.6,6622.72,6658.91,6601.62,882273920
2014-10-01,6622.72,6557.52,6622.81,6539.73,789707264
2014-10-02,6557.52,6446.39,6557.67,6446.39,805719360
2014-10-03,6446.39,6527.91,6542.87,6446.39,750613056
2014-10-06,6527.91,6563.65,6588.31,6527.91,722222976
2014-10-07,6563.65,6495.58,6563.84,6495.58,858000704
2014-10-08,6495.58,6482.24,6502.36,6453.81,822967232
2014-10-09,6482.24,6431.85,6544.21,6425.16,864388992
2014-10-10,6431.85,6339.97,6431.85,6328.39,893108416
2014-10-13,6339.97,6366.24,6387.36,6294.64,846365376
2014-10-14,6366.24,6392.68,6403.43,6304.27,830848064
2014-10-15,6392.68,6211.64,6404.96,6211.64,1137327104
2014-10-16,6211.64,6195.91,6282.95,6072.68,1697042432
2014-10-17,6195.91,6310.29,6312.97,6188.04,1105815168
2014-10-20,6310.29,6267.07,6320.31,6238.6,723302912
2014-10-21,6267.07,6372.33,6372.33,6229.4,855935616
2014-10-22,6372.33,6399.73,6401.51,6341.39,725613504
2014-10-23,6399.73,6419.15,6430.32,6313.32,839507072
2014-10-24,6419.15,6388.73,6419.15,6372.43,717807872
2014-10-27,6388.73,6363.46,6443.76,6336.06,779987520
2014-10-28,6363.46,6402.17,6412,6363.46,800681472
2014-10-29,6402.17,6453.87,6475.35,6402.17,700842880
2014-10-30,6453.87,6463.55,6483.24,6378.15,815851648
2014-10-31,6463.55,6546.47,6553.37,6463.55,1062589696
2014-11-03,6546.47,6487.97,6559.56,6478.49,711775296
2014-11-04,6487.97,6453.97,6510.31,6444.89,816651648
2014-11-05,6453.97,6539.14,6539.14,6453.97,769204032
2014-11-06,6539.14,6551.15,6580.21,6503.81,799914944
2014-11-07,6551.15,6567.24,6608.23,6551.15,764955072
2014-11-10,6567.24,6611.25,6611.25,6566.78,575418368
2014-11-11,6611.25,6627.4,6632.57,6605.34,764945536
2014-11-12,6627.4,6611.04,6629.33,6588.93,702769472
2014-11-13,6611.04,6635.45,6645.9,6596.89,721388672
2014-11-14,6635.45,6654.37,6654.37,6610.13,627535040
2014-11-17,6654.37,6671.97,6681.55,6616.12,537265344
2014-11-18,6671.97,6709.13,6714.12,6671.75,653233792
2014-11-19,6709.13,6696.6,6718.88,6678.13,802689152
2014-11-20,6696.6,6678.9,6696.82,6641.14,640496576
2014-11-21,6678.9,6750.76,6773.14,6678.9,845568256
2014-11-24,6750.76,6729.79,6763.97,6720.09,675406592
2014-11-25,6729.79,6731.14,6750.87,6709.31,907288192
2014-11-26,6731.14,6729.17,6765.01,6718.53,586840512
2014-11-27,6729.17,6723.42,6749.91,6713.76,517208416
2014-11-28,6723.42,6722.62,6734.71,6667.08,839272512
2014-12-01,6722.62,6656.37,6722.62,6637.39,726573120
2014-12-02,6656.37,6742.1,6744.31,6656.37,654954304
2014-12-03,6742.1,6716.63,6753.19,6713.81,706053056
2014-12-04,6716.63,6679.37,6733.96,6672.67,699897792
2014-12-05,6679.37,6742.84,6751.32,6679.37,678446336
2014-12-08,6742.84,6672.15,6742.84,6672.15,513903808
2014-12-09,6672.15,6529.47,6672.15,6529.47,950807552
2014-12-10,6529.47,6500.04,6565.77,6500.04,690931840
2014-12-11,6500.04,6461.7,6521.66,6441.28,757393088
2014-12-12,6461.7,6300.63,6461.7,6297.44,793966464
2014-12-15,6300.63,6182.72,6356.34,6182.72,985776000
2014-12-16,6182.72,6331.83,6331.83,6144.72,1037451328
2014-12-17,6331.83,6336.48,6359.68,6240.32,748002240
2014-12-18,6336.48,6466,6466,6336.48,973926336
2014-12-19,6466,6545.27,6566.9,6466,1178715648
2014-12-22,6545.27,6576.74,6620.95,6545.27,494025728
2014-12-23,6576.74,6598.18,6620.47,6576.74,484260384
2014-12-24,6598.18,6609.93,6618.09,6586.05,261236768
2014-12-29,6609.93,6633.51,6651.96,6587.87,359693056
2014-12-30,6633.51,6547,6633.51,6528.89,355277568
2014-12-31,6547,6566.09,6578.24,6547,129278808
2015-01-02,6566.09,6547.8,6607.89,6510.6,378663392
2015-01-05,6547.8,6417.16,6576.74,6404.49,749649600
2015-01-06,6417.16,6366.51,6452.66,6328.59,792213376
2015-01-07,6366.51,6419.83,6459.74,6366.51,706482112
2015-01-08,6419.83,6569.96,6580.82,6419.83,905698368
2015-01-09,6569.96,6501.14,6570.24,6471.38,759703744
2015-01-12,6501.14,6501.42,6542.43,6447.91,620125312
2015-01-13,6501.42,6542.2,6558.83,6465.19,692489856
2015-01-14,6542.2,6388.46,6542.2,6353.65,999913728
2015-01-15,6388.46,6498.78,6498.78,6298.15,1008644608
2015-01-16,6498.78,6550.27,6553.2,6443.28,829957504
2015-01-19,6550.27,6585.53,6598.89,6548,554177216
2015-01-20,6585.53,6620.1,6640.44,6585.53,696224128
2015-01-21,6620.1,6728.04,6728.04,6620.1,873133888
2015-01-22,6728.04,6796.63,6808.18,6726.24,953537984
2015-01-23,6796.63,6832.83,6841.73,6796.58,861582080
2015-01-26,6832.83,6852.4,6855.92,6790.13,630062592
2015-01-27,6852.4,6811.61,6864.97,6773.54,734672768
2015-01-28,6811.61,6825.94,6863,6777.08,802863680
2015-01-29,6825.94,6810.6,6825.94,6750.22,725104000
2015-01-30,6810.6,6749.4,6843.98,6749.4,822022976
2015-02-02,6749.4,6782.55,6795.52,6731.99,779523008
2015-02-03,6782.55,6871.8,6886.31,6782.39,881147136
2015-02-04,6871.8,6860.02,6883.49,6804.1,833875840
2015-02-05,6860.02,6865.93,6870.1,6808.19,753020416
2015-02-06,6865.93,6853.44,6886.22,6835.48,668143232
2015-02-09,6853.44,6837.15,6853.44,6777.99,639424384
2015-02-10,6837.15,6829.12,6843.9,6788.89,794431232
2015-02-11,6829.12,6818.17,6838.33,6786.12,640657088
2015-02-12,6818.17,6828.11,6854.62,6817.23,833594688
2015-02-13,6828.11,6873.52,6887.57,6828.11,756494080
2015-02-16,6873.52,6857.05,6878.66,6851.77,427740800
2015-02-17,6857.05,6898.13,6898.13,6819.78,631106752
2015-02-18,6898.13,6898.08,6921.32,6876.3,695868352
2015-02-19,6898.08,6888.9,6907.3,6858.67,660710016
2015-02-20,6888.9,6915.2,6920.51,6884.77,785693312
2015-02-23,6915.2,6912.16,6943.61,6885.89,700282240
2015-02-24,6912.16,6949.63,6958.89,6899.59,857360768
2015-02-25,6949.63,6935.38,6955.41,6904.88,718033344
2015-02-26,6935.38,6949.73,6949.98,6920.54,806275328
2015-02-27,6949.73,6946.66,6967.24,6929.84,908713216
2015-03-02,6946.66,6940.64,6974.26,6924.33,802784576
2015-03-03,6940.64,6889.13,6963.55,6889.13,793281216
2015-03-04,6889.13,6919.24,6919.24,6862.87,764090880
2015-03-05,6919.24,6961.14,6968.64,6914.06,822599808
2015-03-06,6961.14,6911.8,6961.23,6911.8,771651520
2015-03-09,6911.8,6876.47,6911.8,6859.81,691318784
2015-03-10,6876.47,6702.84,6876.86,6702.84,914713344
2015-03-11,6702.84,6721.51,6738.95,6693.8,769931904
2015-03-12,6721.51,6761.07,6799.84,6721.51,872089792
2015-03-13,6761.07,6740.58,6777.77,6713.5,732044672
2015-03-16,6740.58,6804.08,6809.08,6740.58,706940160
2015-03-17,6804.08,6837.61,6846.9,6798.47,780786432
2015-03-18,6837.61,6945.2,6945.2,6837.26,796528576
2015-03-19,6945.2,6962.32,6982.79,6929.73,834200256
2015-03-20,6962.32,7022.51,7024.21,6960.81,1462369280
2015-03-23,7022.51,7037.67,7037.67,6991.43,694423936
2015-03-24,7037.67,7019.68,7065.08,7012.51,722191296
2015-03-25,7019.68,6990.97,7035.11,6983.94,665746944
2015-03-26,6990.97,6895.33,6990.97,6876.84,965482816
2015-03-27,6895.33,6855.02,6910.55,6839.88,759281728
2015-03-30,6855.02,6891.43,6914.6,6855.02,659074432
2015-03-31,6891.43,6773.04,6910.07,6765.05,928181120
2015-04-01,6773.04,6809.5,6856.43,6765.4,807929472
2015-04-02,6809.5,6833.46,6849.91,6801.27,593705984
2015-04-07,6833.46,6961.77,6967.69,6833.46,725880768
2015-04-08,6961.77,6937.41,7012.06,6931.59,892292800
2015-04-09,6937.41,7015.36,7016.99,6937.41,716636992
2015-04-10,7015.36,7089.77,7095.36,7015.36,825527488
2015-04-13,7089.77,7064.3,7089.84,7046.68,610966080
2015-04-14,7064.3,7075.26,7086.06,7044.6,690646656
2015-04-15,7075.26,7096.78,7111.72,7058.34,744934656
2015-04-16,7096.78,7060.45,7119.35,7057.74,773862336
2015-04-17,7060.45,6994.63,7093.52,6979.32,798607680
2015-04-20,6994.63,7052.13,7067.84,6994.63,600866560
2015-04-21,7052.13,7062.93,7105.13,7030,674220352
2015-04-22,7062.93,7028.24,7092.34,6997.15,807535296
2015-04-23,7028.24,7053.67,7055.15,6995.79,734999296
2015-04-24,7053.67,7070.7,7102.59,7051.17,819661824
2015-04-27,7070.7,7103.98,7122.74,7025.27,699217152
2015-04-28,7103.98,7030.53,7103.99,6983.97,818269824
2015-04-29,7030.53,6946.28,7058.19,6945.56,789314304
2015-04-30,6946.28,6960.63,6970.34,6906.24,931503872
2015-05-01,6960.63,6985.95,6995.41,6919.39,861513536
2015-05-05,6985.95,6927.58,7053.18,6927.58,1049123072
2015-05-06,6927.58,6933.74,6974.82,6913.46,909043584
2015-05-07,6933.74,6886.95,6933.74,6810.05,969964288
2015-05-08,6886.95,7046.82,7046.82,6885.79,1425609856
2015-05-11,7046.82,7029.85,7083.72,7025.17,815146752
2015-05-12,7029.85,6933.8,7029.85,6887.52,864625920
2015-05-13,6933.8,6949.63,6989.91,6920.65,818861632
2015-05-14,6949.63,6973.04,6977.93,6884.63,618618560
2015-05-15,6973.04,6960.49,7009.41,6937.12,721389888
2015-05-18,6960.49,6968.87,7015.49,6931.64,631677056
2015-05-19,6968.87,6995.1,7011.35,6968.87,798973504
2015-05-20,6995.1,7007.26,7018.7,6962.06,849516800
2015-05-21,7007.26,7013.47,7026.01,6994.26,580100800
2015-05-22,7013.47,7031.72,7061.66,7013.47,638162944
2015-05-26,7031.72,6948.99,7039.55,6930.28,690778816
2015-05-27,6948.99,7033.33,7054.14,6948.62,666337344
2015-05-28,7033.33,7040.92,7049.62,7005.88,623051904
2015-05-29,7040.92,6984.43,7069.93,6967.92,1210376832
2015-06-01,6984.43,6953.58,7037.58,6942.66,714765824
2015-06-02,6953.58,6928.27,6972.25,6872.12,887651008
2015-06-03,6928.27,6950.46,6985.69,6901.79,722256384
2015-06-04,6950.46,6859.24,6950.46,6838.95,807839168
2015-06-05,6859.24,6804.6,6859.24,6785.15,777843840
2015-06-08,6804.6,6790.04,6827.16,6781.66,555747072
2015-06-09,6790.04,6753.8,6803.75,6736.88,702828864
2015-06-10,6753.8,6830.27,6843.57,6734.15,843902016
2015-06-11,6830.27,6846.74,6870.19,6807.29,699560896
2015-06-12,6846.74,6784.92,6846.74,6760.06,610388160
2015-06-15,6784.92,6710.52,6784.92,6708.5,574223872
2015-06-16,6710.52,6710.1,6723.49,6656.9,740097344
2015-06-17,6710.1,6680.55,6731.54,6665.95,706467776
2015-06-18,6680.55,6707.88,6707.88,6625.16,797213056
2015-06-19,6707.88,6710.45,6759.29,6691.82,1273130496
2015-06-22,6710.45,6825.67,6825.67,6710.45,772664320
2015-06-23,6825.67,6834.87,6856.49,6825.67,598079360
2015-06-24,6834.87,6844.8,6873.43,6834.32,688925504
2015-06-25,6844.8,6807.82,6869.04,6798.8,675601920
2015-06-26,6807.82,6753.7,6807.82,6731.13,613762496
2015-06-29,6753.7,6620.48,6753.7,6598.64,785736640
2015-06-30,6620.48,6520.98,6620.75,6520.98,908493760
2015-07-01,6520.98,6608.59,6637.34,6520.98,814008704
2015-07-02,6608.59,6630.47,6647.7,6600.37,608682176
2015-07-03,6630.47,6585.78,6630.75,6572.46,462884672
2015-07-06,6585.78,6535.68,6585.78,6506.71,629530816
2015-07-07,6535.68,6432.21,6543.8,6432.21,789934592
2015-07-08,6432.21,6490.7,6515.06,6430.36,940950976
2015-07-09,6490.7,6581.63,6594.18,6490.7,788632192
2015-07-10,6581.63,6673.38,6687.57,6581.63,720746752
2015-07-13,6673.38,6737.95,6743.05,6673.38,661871360
2015-07-14,6737.95,6753.75,6753.75,6710.62,595318464
2015-07-15,6753.75,6753.75,6775.91,6728.49,566433856
2015-07-16,6753.75,6796.45,6805.14,6752.09,605230336
2015-07-17,6796.45,6775.08,6799.78,6764.8,602032768
2015-07-20,6775.08,6788.69,6813.41,6772.09,431752512
2015-07-21,6788.69,6769.07,6800.13,6758.75,573510144
2015-07-22,6769.07,6667.34,6769.07,6653.39,714924416
2015-07-23,6667.34,6655.01,6711.49,6644.85,651242304
2015-07-24,6655.01,6579.81,6684.81,6573.96,664735360
2015-07-27,6579.81,6505.13,6589.48,6495.67,686741952
2015-07-28,6505.13,6555.28,6569.45,6505.13,730871168
2015-07-29,6555.28,6631,6634.04,6555.28,845403840
2015-07-30,6631,6668.87,6697.4,6631,802151552
2015-07-31,6668.87,6696.28,6705.42,6646.26,958422656
2015-08-03,6696.28,6688.62,6710.79,6668.18,700912704
2015-08-04,6688.62,6686.57,6715.51,6644.65,1441824000
2015-08-05,6686.57,6752.41,6764.82,6686.57,873472064
2015-08-06,6752.41,6747.09,6763.34,6717.49,713003584
2015-08-07,6747.09,6718.49,6754.77,6718.49,614006080
2015-08-10,6718.49,6736.22,6751.49,6653.65,789153024
2015-08-11,6736.22,6664.54,6736.22,6663.98,727572096
2015-08-12,6664.54,6571.19,6664.54,6536.41,1118527488
2015-08-13,6571.19,6568.33,6634.71,6553.45,689587904
2015-08-14,6568.33,6550.74,6603.17,6544.42,595476288
2015-08-17,6550.74,6550.3,6585.88,6507.76,485854144
2015-08-18,6550.3,6526.29,6564.55,6505.69,554998656
2015-08-19,6526.29,6403.45,6526.52,6403.45,719579136
2015-08-20,6403.45,6367.89,6408.61,6359.71,750762880
2015-08-21,6367.89,6187.65,6367.89,6187.65,832209920
2015-08-24,6187.65,5898.87,6187.65,5768.22,1708521984
2015-08-25,5898.87,6081.34,6115.74,5898.87,1377241472
2015-08-26,6081.34,5979.2,6095.05,5949.94,1021773056
2015-08-27,5979.2,6192.03,6212.48,5979.2,1059861568
2015-08-28,6192.03,6247.94,6247.94,6152.01,895702784
2015-09-01,6247.94,6058.54,6247.94,6028.71,1032091328
2015-09-02,6058.54,6083.31,6161.68,6021.36,778016128
2015-09-03,6083.31,6194.1,6215.74,6083.31,758474304
2015-09-04,6194.1,6042.92,6194.1,6040.49,766156800
2015-09-07,6042.92,6074.52,6125.67,6042.92,479134496
2015-09-08,6074.52,6146.1,6196.47,6074.52,685131712
2015-09-09,6146.1,6229.01,6284.17,6146.1,756977152
2015-09-10,6229.01,6155.81,6229.01,6127.52,772718336
2015-09-11,6155.81,6117.76,6174.28,6113.1,584620928
2015-09-14,6117.76,6084.59,6191.82,6065.43,617180352
2015-09-15,6084.59,6137.6,6158.08,6019.92,728373184
2015-09-16,6137.6,6229.21,6244.94,6137.6,844324544
2015-09-17,6229.21,6186.99,6239.86,6182.63,861345664
2015-09-18,6186.99,6104.11,6188.74,6053.87,1553063424
2015-09-21,6104.11,6108.71,6168.74,6083.64,719110976
2015-09-22,6108.71,5935.84,6111.57,5935.84,970780544
2015-09-23,5935.84,6032.24,6067.56,5933.23,748152320
2015-09-24,6032.24,5961.49,6055.64,5947.19,894318848
2015-09-25,5961.49,6109.01,6120.67,5961.49,863421888
2015-09-28,6109.01,5958.86,6110.31,5958.86,997742144
2015-09-29,5958.86,5909.24,5958.86,5877.08,1030460544
2015-09-30,5909.24,6061.61,6061.61,5909.24,1050457664
2015-10-01,6061.61,6072.47,6172.78,6053.26,873579584
2015-10-02,6072.47,6129.98,6176.2,6051.62,888461056
2015-10-05,6129.98,6298.92,6301.05,6129.98,890099328
2015-10-06,6298.92,6326.16,6343.71,6255.1,737901824
2015-10-07,6326.16,6336.35,6396.34,6319.77,1012950528
2015-10-08,6336.35,6374.82,6380.3,6303.46,742310208
2015-10-09,6374.82,6416.16,6453.22,6374.82,768195904
2015-10-12,6416.16,6371.18,6416.16,6351.34,552277056
2015-10-13,6371.18,6342.28,6371.18,6303.02,722568512
2015-10-14,6342.28,6269.61,6342.28,6268.29,638445312
2015-10-15,6269.61,6338.67,6351.43,6269.61,644982656
2015-10-16,6338.67,6378.04,6398.23,6338.67,610628096
2015-10-19,6378.04,6352.33,6408.09,6336.27,476841504
2015-10-20,6352.33,6345.13,6367.75,6319.25,592197376
2015-10-21,6345.13,6348.42,6387.29,6316.3,615203648
2015-10-22,6348.42,6376.28,6387.28,6321.65,740616704
2015-10-23,6376.28,6444.08,6487.89,6376.28,749535488
2015-10-26,6444.08,6417.02,6453,6405.38,454684928
2015-10-27,6417.02,6365.27,6419.62,6365.27,564355584
2015-10-28,6365.27,6437.8,6448.46,6355.78,819718080
2015-10-29,6437.8,6395.8,6437.85,6358.16,852187904
2015-10-30,6395.8,6361.09,6410.28,6337.65,737495296
2015-11-02,6361.09,6361.8,6364.42,6317.29,522271616
2015-11-03,6361.8,6383.61,6383.61,6344.7,627795072
2015-11-04,6383.61,6412.88,6459.46,6383.04,782758720
2015-11-05,6412.88,6364.9,6421.81,6358.12,722038912
2015-11-06,6364.9,6353.83,6395.19,6332.73,733580032
2015-11-09,6353.83,6295.16,6380.42,6292.05,677936384
2015-11-10,6295.16,6275.28,6329.69,6250.31,748092672
2015-11-11,6275.28,6297.2,6327.16,6272.69,636988096
2015-11-12,6297.2,6178.68,6300.9,6178.68,852482944
2015-11-13,6178.68,6118.28,6178.95,6088.76,702653696
2015-11-16,6118.28,6146.38,6161.9,6079.79,621592768
2015-11-17,6146.38,6268.76,6269.44,6146.38,719057920
2015-11-18,6268.76,6278.97,6283.9,6228.15,634118016
2015-11-19,6278.97,6329.93,6366.85,6278.97,772698304
2015-11-20,6329.93,6334.63,6360.73,6311.76,832318848
2015-11-23,6334.63,6305.49,6334.63,6267.05,603424192
2015-11-24,6305.49,6277.23,6305.49,6221.33,880473152
2015-11-25,6277.23,6337.64,6348.05,6277.23,694080960
2015-11-26,6337.64,6393.13,6395.33,6333.92,467828640
2015-11-27,6393.13,6375.15,6393.13,6345.3,486354560
2015-11-30,6375.15,6356.09,6387.11,6329.92,855366912
2015-12-01,6356.09,6395.65,6402.36,6356.09,809013824
2015-12-02,6395.65,6420.93,6447.34,6395.2,583605376
2015-12-03,6420.93,6275,6444.72,6275,817893568
2015-12-04,6275,6238.29,6277.59,6219.5,683041088
2015-12-07,6238.29,6223.52,6287.23,6215.17,559026368
2015-12-08,6223.52,6135.22,6224.86,6120.68,814469760
2015-12-09,6135.22,6126.68,6175.75,6101.22,775106048
2015-12-10,6126.68,6088.05,6127.09,6079.96,864003456
2015-12-11,6088.05,5952.78,6088.05,5949.84,830911168
2015-12-14,5952.78,5874.06,6009.92,5871.88,805174784
2015-12-15,5874.06,6017.79,6036.68,5874.06,836321344
2015-12-16,6017.79,6061.19,6089.31,6016.25,773625664
2015-12-17,6061.19,6102.54,6160.78,6061.19,747548992
2015-12-18,6102.54,6052.42,6105.57,6051.74,1357378048
2015-12-21,6052.42,6034.84,6113.96,6034.84,561857152
2015-12-22,6034.84,6083.1,6090.58,6031.82,437446816
2015-12-23,6083.1,6240.98,6248.5,6083.1,596525824
2015-12-24,6240.98,6254.64,6259.86,6236.85,112218248
2015-12-29,6254.64,6314.57,6314.57,6245.24,462310976
2015-12-30,6314.57,6274.05,6314.57,6261.48,337956160
2015-12-31,6274.05,6242.32,6278.31,6233.03,166212096
2016-01-04,6242.32,6093.43,6242.32,6071.01,707039808
2016-01-05,6093.43,6137.24,6166.26,6079.23,643358720
2016-01-06,6137.24,6073.38,6137.24,6018.65,721605824
2016-01-07,6073.38,5954.08,6073.38,5887.97,1086923136
2016-01-08,5954.08,5912.44,6013.38,5912.44,835014656
2016-01-11,5912.44,5871.83,5941.93,5871.83,841792320
2016-01-12,5871.83,5929.24,5985.8,5866.67,831687680
2016-01-13,5929.24,5960.97,6011.13,5929.24,834538368
2016-01-14,5960.97,5918.23,5960.97,5829.26,1100081152
2016-01-15,5918.23,5804.1,5934.62,5769.23,1117874304
2016-01-18,5804.1,5779.92,5852.09,5766.5,741112768
2016-01-19,5779.92,5876.8,5915.69,5779.92,833709248
2016-01-20,5876.8,5673.58,5876.8,5639.88,1067064320
2016-01-21,5673.58,5773.79,5781.24,5659.15,1121492992
2016-01-22,5773.79,5900.01,5926.94,5773.79,906980352
2016-01-25,5900.01,5877,5933.47,5851.83,828614016
2016-01-26,5877,5911.46,5919.17,5771.37,878645248
2016-01-27,5911.46,5990.37,5990.37,5870.75,902088768
2016-01-28,5990.37,5931.78,6020.54,5889.37,918443776
2016-01-29,5931.78,6083.79,6083.79,5931.78,1018714816
2016-02-01,6083.79,6060.1,6115.11,5993.84,833652800
2016-02-02,6060.1,5922.01,6060.45,5889.6,1016041280
2016-02-03,5922.01,5837.14,5924.58,5791.04,1026997696
2016-02-04,5837.14,5898.76,5938.12,5831.12,1053264448
2016-02-05,5898.76,5848.06,5945.9,5839.36,983577536
